F1 Score,Lost,Empty,Inconclusive,Won
0.5307065744412655,-1.0,-0.2,0.7,0.0
0.5687989311667911,-1.0,-0.2,0.7,0.10000000000000003
0.5853333837030545,-1.0,-0.2,0.7,0.2
0.6027338855969333,-1.0,-0.2,0.7,0.3
0.6149852728377205,-1.0,-0.2,0.7,0.4000000000000001
0.6236160430609146,-1.0,-0.2,0.7,0.5
0.627052263815119,-1.0,-0.2,0.7,0.6000000000000001
0.6309706805348856,-1.0,-0.2,0.7,0.7
0.6382690396529016,-1.0,-0.2,0.7,0.8
0.6441062904206376,-1.0,-0.2,0.7,0.9000000000000001
0.6472332186010366,-1.0,-0.2,0.7,1.0000000000000002
0.4659323702582312,-1.0,-0.2,0.8,-0.2
0.4867451893775709,-1.0,-0.2,0.8,-0.1
0.5278187227881475,-1.0,-0.2,0.8,0.0
0.5652738664796295,-1.0,-0.2,0.8,0.10000000000000003
0.5815326809922541,-1.0,-0.2,0.8,0.2
0.598257938166677,-1.0,-0.2,0.8,0.3
0.6121675843086769,-1.0,-0.2,0.8,0.4000000000000001
0.6165484460317829,-1.0,-0.2,0.8,0.5
0.6225940960014418,-1.0,-0.2,0.8,0.6000000000000001
0.6263680684165909,-1.0,-0.2,0.8,0.7
0.6312829469364756,-1.0,-0.2,0.8,0.8
0.6392080016501086,-1.0,-0.2,0.8,0.9000000000000001
0.6457527330534735,-1.0,-0.2,0.8,1.0000000000000002
0.46547055079229416,-1.0,-0.2,0.9000000000000001,-0.2
0.48316403014145326,-1.0,-0.2,0.9000000000000001,-0.1
0.5264947580035318,-1.0,-0.2,0.9000000000000001,0.0
0.5629177676844296,-1.0,-0.2,0.9000000000000001,0.10000000000000003
0.577640523337279,-1.0,-0.2,0.9000000000000001,0.2
0.5942674427109831,-1.0,-0.2,0.9000000000000001,0.3
0.6041884049391617,-1.0,-0.2,0.9000000000000001,0.4000000000000001
