F1 Score,Lost,Empty,Inconclusive,Won
0.6254928185926356,-1.0,0.0,-0.1,0.2
0.6294938298173247,-1.0,0.0,-0.1,0.3
0.6333248128306093,-1.0,0.0,-0.1,0.4000000000000001
0.6356759249976283,-1.0,0.0,-0.1,0.5
0.6380154252449342,-1.0,0.0,-0.1,0.6000000000000001
0.63919227431612,-1.0,0.0,-0.1,0.7
0.6401370430629739,-1.0,0.0,-0.1,0.8
0.6426477322212398,-1.0,0.0,-0.1,0.9000000000000001
0.6458801853604312,-1.0,0.0,-0.1,1.0000000000000002
0.4507472165698838,-1.0,0.0,0.0,-0.2
0.4589007244915986,-1.0,0.0,0.0,-0.1
0.5276514375261834,-1.0,0.0,0.0,0.0
0.6449216903049904,-1.0,0.0,0.0,0.10000000000000003
0.6454421311148137,-1.0,0.0,0.0,0.2
0.6469059203814843,-1.0,0.0,0.0,0.3
0.6485854027561224,-1.0,0.0,0.0,0.4000000000000001
0.6508530498688789,-1.0,0.0,0.0,0.5
0.6537125573672008,-1.0,0.0,0.0,0.6000000000000001
0.6546842915536333,-1.0,0.0,0.0,0.7
0.6551272799590147,-1.0,0.0,0.0,0.8
0.6552591879630332,-1.0,0.0,0.0,0.9000000000000001
0.6674248117804669,-1.0,0.0,0.0,1.0000000000000002
0.4868037422770457,-1.0,0.0,0.10000000000000003,-0.2
0.5137923507507388,-1.0,0.0,0.10000000000000003,-0.1
0.569414433615675,-1.0,0.0,0.10000000000000003,0.0
0.6564994761987994,-1.0,0.0,0.10000000000000003,0.10000000000000003
0.6682212834121702,-1.0,0.0,0.10000000000000003,0.2
0.6726648109375166,-1.0,0.0,0.10000000000000003,0.3
0.6753341554239886,-1.0,0.0,0.10000000000000003,0.4000000000000001
0.6769574374129326,-1.0,0.0,0.10000000000000003,0.5
0.67963783747792,-1.0,0.0,0.10000000000000003,0.6000000000000001
0.6807856207270957,-1.0,0.0,0.10000000000000003,0.7
0.6849657342587381,-1.0,0.0,0.10000000000000003,0.8
0.6870202119275264,-1.0,0.0,0.10000000000000003,0.9000000000000001
0.6897522462707617,-1.0,0.0,0.10000000000000003,1.0000000000000002
0.48904220538790155,-1.0,0.0,0.2,-0.2
0.5141792047387262,-1.0,0.0,0.2,-0.1
0.569273403596634,-1.0,0.0,0.2,0.0
0.645630145322744,-1.0,0.0,0.2,0.10000000000000003
0.6581740390719097,-1.0,0.0,0.2,0.2
0.67016849606171,-1.0,0.0,0.2,0.3
0.6756694749675782,-1.0,0.0,0.2,0.4000000000000001
0.6765908526731044,-1.0,0.0,0.2,0.5
0.6824828782180952,-1.0,0.0,0.2,0.6000000000000001
